xData,yData
383.0,12.5
384.0,10.9
385.0,13.5
386.0,22.1
387.0,6.6
388.0,19.7
389.0,28.6
390.0,-148.33384150266647
391.0,23.4
392.0,19.0
393.0,-39.09107941389084
394.0,22.9
395.0,23.0
396.0,20.3
397.0,-93.65187951326371
398.0,-35.94763924330473
399.0,31.7
400.0,10.6
401.0,18.3
402.0,-78.81073562651872
403.0,-25.70731391310692
404.0,10.6
405.0,4.5
406.0,15.8
407.0,2.2
408.0,-39.68584944605827
409.0,20.4
410.0,-27.377246636152268
411.0,-26.58964210152626
412.0,-30.21148959994316
413.0,10.9
414.0,-32.40604219138622
415.0,-149.19850968122483
416.0,32.0
417.0,-44.72370332479477
418.0,28.4
419.0,-86.79974028617144
420.0,-30.733887046575546
421.0,-47.972296023368834
422.0,-38.04635751545429
423.0,-31.597866415977478
424.0,-24.288856184482576
425.0,19.3
426.0,11.7
427.0,-28.576654452085496
428.0,-148.18259937167167
429.0,-40.69281367659569
430.0,21.7
431.0,0.1
432.0,-42.05179446339607
433.0,-94.89743628799916
434.0,13.4
435.0,-39.067316406965254
436.0,9.0
437.0,18.4
438.0,12.4
439.0,22.4
440.0,-23.865356314182282
441.0,-39.1336273252964
442.0,28.4
443.0,-41.65407633781433
444.0,-94.6761169731617
445.0,18.8
446.0,33.5
447.0,7.9
448.0,-36.712674579024316
449.0,-38.76270514428616
450.0,17.3
451.0,27.2
452.0,-78.17538871467113
453.0,-23.71101291179657
454.0,12.7
455.0,-89.44858272671699
456.0,13.9
457.0,-89.26041307449341
458.0,-32.94929404854774
459.0,-36.95309408903122
460.0,28.0
461.0,-29.134384809434415
462.0,26.1
463.0,27.6
464.0,21.5
465.0,13.2
466.0,-37.87506655156612
467.0,-22.316618251800538
468.0,17.6
469.0,27.1
470.0,22.4
471.0,26.1
472.0,-25.9
473.0,28.6
474.0,-36.850998792052266
475.0,14.3
476.0,12.7
477.0,-26.261381515860556
478.0,19.3
479.0,3.9
480.0,-91.24172968864441
481.0,22.9
482.0,22.1
483.0,-143.11307522058488
484.0,-42.21873111724854
485.0,-33.64386624395847
486.0,23.4
487.0,-74.654099611938
488.0,-83.76338377296925
489.0,23.3
490.0,21.0
491.0,-25.066972815990447
492.0,16.8
493.0,20.5
494.0,-83.8526527762413
495.0,15.5
496.0,-35.0266816496849
497.0,31.5
498.0,-23.53555704653263
499.0,-146.4905559182167
