xData,yData
965.0,114.73785185736841
966.0,115.91186369050584
967.0,116.30054886836338
968.0,115.66788346198744
969.0,113.10131339660462
970.0,115.84666352511931
971.0,113.67962979026885
972.0,115.19118073966064
973.0,113.44695153801813
974.0,118.01750196090117
975.0,114.29974636858435
976.0,114.45406623578282
977.0,116.69389714673717
978.0,116.5719395467617
979.0,115.93160649599318
980.0,114.06554789393178
981.0,-361.40778902812974
982.0,116.44656504355876
983.0,115.16093135564546
984.0,115.37263383743623
985.0,115.29076154781019
986.0,117.99647318480932
987.0,115.6459964227683
988.0,118.51015788421729
989.0,113.63543165900654
990.0,114.71586209830056
991.0,113.79264961541828
992.0,115.80286007562401
993.0,115.32502226011866
994.0,113.3811175732558
995.0,114.96006711517546
996.0,114.1880482717857
997.0,115.59968506211013
998.0,118.5824383856837
999.0,115.29710034124128
1000.0,115.6456832758182
1001.0,115.8750437607165
1002.0,113.8465227548976
1003.0,114.18299813501025
1004.0,113.01725077774734
1005.0,117.78045320301143
1006.0,115.73736674008981
1007.0,115.85835116316805
1008.0,117.21366758068619
1009.0,115.28002503885875
1010.0,113.9474545757072
1011.0,113.98021043154533
1012.0,115.24871950912862
1013.0,115.40628383748704
1014.0,-413.2783699192669
1015.0,113.35791022905366
1016.0,113.35791208220243
1017.0,112.93363936222036
1018.0,115.54790969248108
1019.0,115.306164647719
1020.0,112.98363770031986
1021.0,114.86513789265524
1022.0,117.58096100819814
1023.0,112.3940610372286
1024.0,113.70031517854414
1025.0,-469.4947763480982
1026.0,114.48761167321514
1027.0,114.54634511260983
1028.0,116.63990222293924
1029.0,-332.5879709032878
1030.0,114.5214247127566
1031.0,118.30782952380217
1032.0,115.98772198661374
1033.0,114.22180422577732
1034.0,-378.3485667995982
1035.0,-290.3438225336379
1036.0,116.99695833748143
1037.0,114.61951103196152
1038.0,112.85570253798058
1039.0,115.37595531491323
1040.0,115.11209530809613
1041.0,-348.77816505899375
1042.0,115.59235636934358
1043.0,114.80635293158824
1044.0,113.61131033936431
1045.0,116.59610736445102
1046.0,115.44612205685868
1047.0,117.90990568383012
1048.0,116.24285263490488
1049.0,118.81096122582761
1050.0,115.80758417306158
1051.0,114.63732879401422
1052.0,115.2165038448731
1053.0,-310.99647377099524
1054.0,114.72708371434724
1055.0,117.60692122405419
1056.0,117.40074638031561
1057.0,115.56688112367867
1058.0,115.04738257332873
1059.0,-378.1615135784093
1060.0,113.0348556726693
1061.0,112.87503958702332
1062.0,114.18232954706235
1063.0,113.84519514235016
1064.0,-281.7829354767724
1065.0,115.36963651695075
1066.0,114.9989608945879
1067.0,117.66252271785223
